index,Entity,Code,Year,cumulative_emissions_total,emissions_total,population,longitude,latitude
4670,Greece,GRC,1975,469054270.0,38669764.0,9016969,23.7166,37.9792
4669,Germany,DEU,1975,51028107000.0,1002447000.0,78701861,13.4115,52.5235
4668,Georgia,GEO,1975,223386190.0,12290572.0,4979408,44.793,41.71
4667,Gabon,GAB,1975,29612920.0,5364096.0,662205,9.45162,0.38832
4666,Finland,FIN,1975,726961150.0,46025676.0,4711172,24.9525,60.1608
4659,Cyprus,CYP,1975,29314652.0,1990826.0,659408,33.3736,35.1676
4658,Croatia,HRV,1975,235500350.0,14949145.0,4552725,15.9614,45.8069
4657,Cote d'Ivoire,CIV,1975,32944856.0,3986432.0,6776303,-4.0305,5.332
4656,Costa Rica,CRI,1975,23812454.0,2035847.0,2092716,-84.0089,9.63701
4655,Comoros,COM,1975,333424.0,32976.0,287702,43.2418,-11.6986
4654,Colombia,COL,1975,611369660.0,35809044.0,23344650,-74.082,4.60987
4653,China,CHN,1975,15967872000.0,1183215000.0,916116796,116.286,40.0495
4652,Chile,CHL,1975,727470460.0,22946672.0,10671567,-70.6475,-33.475
4651,Central African Republic,CAF,1975,2777601.0,102592.0,2313925,21.6407,5.63056
4650,Canada,CAN,1975,10747742000.0,396786780.0,23148981,-75.6919,45.4215
4643,Belgium,BEL,1975,7327950000.0,121823030.0,9748472,4.36761,50.8371
4642,Barbados,BRB,1975,6910304.0,567920.0,251188,-59.6105,13.0935
4641,Bangladesh,BGD,1975,70317864.0,4856723.0,77854352,90.4113,23.7055
4640,Bahrain,BHR,1975,95751310.0,5748816.0,283251,50.5354,26.1921
4835,Benin,BEN,1976,5168529.0,260144.0,3532198,2.6323,6.4779
4861,Gabon,GAB,1976,35316704.0,5703786.0,677631,9.45162,0.38832
4862,Gambia,GMB,1976,959968.0,98928.0,625678,-16.5885,13.4495
4863,Georgia,GEO,1976,236148340.0,12762136.0,5015923,44.793,41.71
4880,Kazakhstan,KAZ,1976,3846748700.0,205999220.0,13998737,71.4382,51.1879
4881,Kenya,KEN,1976,73844776.0,4602715.0,13957620,36.8126,-1.27975
4882,Kuwait,KWT,1976,403907040.0,18456196.0,1178717,47.9824,29.3721
4883,Kyrgyzstan,KGZ,1976,330401440.0,17752812.0,3447009,74.6057,42.8851
4852,Djibouti,DJI,1976,2414576.0,197856.0,230747,43.1425,11.5806
4853,Dominican Republic,DOM,1976,61544730.0,6322353.0,5180404,-69.8908,18.479
4854,Egypt,EGY,1976,577995700.0,34450452.0,39795558,31.2461,30.0982
4855,El Salvador,SLV,1976,27777942.0,2206733.0,4210312,-89.2073,13.7034
4856,Estonia,EST,1976,584006500.0,31406060.0,1434868,24.7586,59.4392
4857,Faroe Islands,FRO,1976,4176960.0,329760.0,41045,-6.91181,61.8926
4890,Mexico,MEX,1976,3509808600.0,183693500.0,60645513,-99.1276,19.427
4891,Mongolia,MNG,1976,50529156.0,4390020.0,1531953,106.937,47.9129
4892,Montenegro,MNE,1976,22846180.0,1403560.0,562637,19.2595,42.4602
4893,Morocco,MAR,1976,154002080.0,11489691.0,17574187,-6.8704,33.9905
4894,Netherlands,NLD,1976,4470087700.0,169130820.0,13786641,4.89095,52.3738
4895,New Caledonia,NCL,1976,34605260.0,2388422.0,142105,166.464,-22.2677
4896,New Zealand,NZL,1976,588167100.0,19248512.0,3126639,174.776,-41.2865
4897,Nicaragua,NIC,1976,25218982.0,2222175.0,2903850,-86.2734,12.1475
4898,Niger,NER,1976,3281642.0,330710.0,5464963,2.1073,13.514
4899,Nigeria,NGA,1976,446989060.0,55189580.0,65258000,7.48906,9.05804
4868,Guatemala,GTM,1976,47112056.0,3304906.0,6262409,-90.5328,14.6248
4869,Haiti,HTI,1976,8477306.0,672182.0,5198354,-72.3288,18.5392
4870,Hong Kong,HKG,1976,138321060.0,12490384.0,4545134,114.109,22.3964
4871,Iceland,ISL,1976,38709916.0,1701313.0,220196,-21.8952,64.1353
4872,India,IND,1976,5671630000.0,244749380.0,625861887,77.225,28.6353
4873,Indonesia,IDN,1976,1327002500.0,61788250.0,135173656,106.83,-6.19752
4906,Paraguay,PRY,1976,12100490.0,1029965.06,2758844,-57.6362,-25.3005
4907,Peru,PER,1976,517852830.0,22400364.0,15716814,-77.0465,-12.0931
4908,Qatar,QAT,1976,121910104.0,10374896.0,209067,51.5082,25.2948
4909,Saint Kitts and Nevis,KNA,1976,525174.0,36640.0,43499,-62.7309,17.3
4910,Saint Lucia,LCA,1976,905008.0,84272.0,112442,-60.9832,14.0
4911,Saint Vincent and the Grenadines,VCT,1976,479984.0,32976.0,101218,-61.2653,13.2035
4912,Sao Tome and Principe,STP,1976,282128.0,29312.0,88939,6.6071,0.20618
4913,Serbia,SRB,1976,673241700.0,41314984.0,7622703,20.4656,44.8024
4914,Seychelles,SYC,1976,399376.0,80608.0,62762,55.4466,-4.6309
4915,Sierra Leone,SLE,1976,10577968.0,450672.0,3028822,-13.2134,8.4821
4884,Lebanon,LBN,1976,92123760.0,5924023.0,2726474,35.5134,33.8872
4885,Libya,LBY,1976,218233070.0,17887864.0,2721246,13.1072,32.8578
4886,Liechtenstein,LIE,1976,1332890.0,133671.0,23610,9.52148,47.1411
4887,Malawi,MWI,1976,11184398.0,581989.0,5443390,33.7703,-13.9899
4888,Mauritania,MRT,1976,4686256.0,516623.97,1315341,-15.9824,18.2367
4889,Mauritius,MUS,1976,9475104.0,619216.0,899858,57.4977,-20.1605
4922,Syria,SYR,1976,122467740.0,13737146.0,7817317,36.3119,33.5146
4923,Tajikistan,TJK,1976,188792640.0,10180506.0,3540077,68.7864,38.5878
4924,Tonga,TON,1976,366400.0,29312.0,95343,-175.216,-21.136
4925,Trinidad and Tobago,TTO,1976,329693730.0,15910818.0,1066314,-61.4789,10.6596
4926,Turkey,TUR,1976,983065660.0,73359400.0,41899990,32.3606,39.7153
4927,Uganda,UGA,1976,17570634.0,985384.0,12037302,32.5729,0.314269
4928,United Arab Emirates,ARE,1976,215210540.0,39617012.0,615871,54.3705,24.4764
4929,United Kingdom,GBR,1976,55287198000.0,598526000.0,56201143,-0.126236,51.5002
4930,Uzbekistan,UZB,1976,1479594400.0,80250000.0,13998620,69.269,41.3052
4931,Vietnam,VNM,1976,476141100.0,13898657.0,47684927,105.825,21.0069
4900,North Korea,PRK,1976,1333113100.0,110030860.0,17243455,125.754,39.0319
4901,North Macedonia,MKD,1976,128324530.0,7843561.0,1825833,21.4361,42.0024
4902,Oman,OMN,1976,25028784.0,8320944.0,814703,58.5874,23.6105
4903,Pakistan,PAK,1976,390701700.0,22788524.0,71620249,72.8,30.5167
4904,Palau,PLW,1976,1861312.0,113584.0,12622,134.479,7.34194
4905,Papua New Guinea,PNG,1976,13164752.0,1571856.0,2877337,147.194,-9.47357
4938,Armenia,ARM,1976,127119960.0,6891267.0,2818168,44.509,40.1596
4939,Australia,AUS,1976,4384030000.0,169803060.0,14046758,149.129,-35.282
4940,Austria,AUT,1976,2677140000.0,58203790.0,7564457,16.3798,48.2201
4941,Azerbaijan,AZE,1976,766901060.0,41384400.0,5791042,49.8932,40.3834
4942,Bahrain,BHR,1976,102320860.0,6569552.0,297871,50.5354,26.1921
4943,Barbados,BRB,1976,7441584.0,531280.0,251454,-59.6105,13.0935
4944,Belarus,BLR,1976,1611111300.0,86760440.0,9380093,27.5766,53.9678
4945,Belgium,BEL,1976,7457627000.0,129677600.0,9758905,4.36761,50.8371
4946,Belize,BLZ,1976,2191072.0,175872.0,133117,-88.7713,17.2534
4947,Bolivia,BOL,1976,52705790.0,4574829.0,5256497,-66.1936,-13.9908
4916,Singapore,SGP,1976,211204240.0,29337648.0,2300749,103.85,1.28941
4917,South Africa,ZAF,1976,4647950300.0,192905020.0,26395451,28.1871,-25.746
4918,South Korea,KOR,1976,827689700.0,93104550.0,36379928,126.957,37.5323
4919,Sri Lanka,LKA,1976,68762730.0,2798767.0,13796776,79.8528,6.92148
4920,Sweden,SWE,1976,2507998200.0,88240856.0,8222392,18.0645,59.3327
4921,Switzerland,CHE,1976,1182595200.0,40431144.0,6302556,7.44821,46.948
4954,Central African Republic,CAF,1976,2905841.0,128240.01,2348567,21.6407,5.63056
4955,Chad,TCD,1976,2558198.0,183200.0,4251299,15.0445,12.1048
4956,Colombia,COL,1976,649349400.0,37979736.0,23858815,-74.082,4.60987
4957,Costa Rica,CRI,1976,25894308.0,2081855.0,2147772,-84.0089,9.63701
4958,Cyprus,CYP,1976,31802336.0,2487684.0,662045,33.3736,35.1676
4959,Czechia,CZE,1976,5803610600.0,180410800.0,10092941,14.4205,50.0878
4960,Democratic Republic of Congo,COD,1976,78256630.0,3404885.0,23624035,15.3222,-4.325
4961,Denmark,DNK,1976,1767008100.0,60056950.0,5072803,12.5681,55.6763
4962,Dominica,DMA,1976,392048.0,29312.0,72036,-61.39,15.2976
4963,Ecuador,ECU,1976,95066024.0,8100596.5,7320913,-78.5243,-0.229498
4932,Yemen,YEM,1976,76103870.0,2564260.0,8384119,44.2075,15.352
4933,Zimbabwe,ZWE,1976,260290480.0,10854930.0,6287107,31.0672,-17.8312
4934,Albania,ALB,1976,72267410.0,4947198.0,2510579,19.8172,41.3317
4935,Angola,AGO,1976,45765784.0,3280042.0,7074668,13.242,-8.81155
4936,Antigua and Barbuda,ATG,1976,7000682.0,403040.0,63779,-61.8456,17.1175
4937,Argentina,ARG,1976,2147834400.0,99699160.0,26282282,-58.4173,-34.6118
4970,Guinea-Bissau,GNB,1976,1220112.0,95264.0,694194,-15.1804,11.8037
4971,Guyana,GUY,1976,25604032.0,1751392.0,752258,-58.1548,6.80461
4972,Honduras,HND,1976,23861896.0,1770583.0,3294460,-87.4667,15.1333
4973,Hungary,HUN,1976,2156174600.0,79879640.0,10573770,19.0408,47.4984
4974,Iran,IRN,1976,2357130000.0,156490420.0,34837282,51.4447,35.6878
4975,Jamaica,JAM,1976,88848820.0,7275862.0,2045578,-76.792,17.9927
4976,Kiribati,KIR,1976,355408.0,32976.0,60683,172.979,1.32905
4977,Laos,LAO,1976,4924416.0,223504.0,3064882,102.177,18.5826
4978,Latvia,LVA,1976,386474180.0,20849710.0,2470541,24.1048,56.9465
4979,Liberia,LBR,1976,16795802.0,1475601.0,1717071,-10.7957,6.30039
4948,Bosnia and Herzegovina,BIH,1976,231519170.0,14219850.0,4004560,18.4214,43.8607
4949,Burundi,BDI,1976,1152801.0,87936.0,3882626,29.3639,-3.3784
4950,Cambodia,KHM,1976,7038503.0,47632.0,6134989,104.874,11.5556
4951,Cameroon,CMR,1976,12421260.0,1088970.0,7597962,11.5174,3.8721
4952,Canada,CAN,1976,11146705000.0,398962240.0,23455783,-75.6919,45.4215
4953,Cape Verde,CPV,1976,999737.0,73280.0,309462,-23.5087,14.9218
4986,Mali,MLI,1976,3673933.0,340257.0,6960979,-7.50034,13.5667
4987,Malta,MLT,1976,12659120.0,762112.0,335291,14.5189,35.9042
4988,Moldova,MDA,1976,599725100.0,32435212.0,3881031,28.8497,47.0167
4989,Mozambique,MOZ,1976,58836680.0,2555417.0,9867205,32.5713,-25.9664
4990,Myanmar,MMR,1976,123430870.0,4892791.0,30758818,95.9562,21.914
4991,Nauru,NRU,1976,875696.0,102592.0,7084,166.920867,-0.5477
4992,Nepal,NPL,1976,4337708.0,281839.0,14177650,85.3157,27.6939
4993,Norway,NOR,1976,891559360.0,33332158.0,4026219,10.7387,59.9138
4994,Panama,PAN,1976,54821210.0,4625336.0,1776943,-79.5188,8.99427
4995,Philippines,PHL,1976,411408600.0,35066230.0,43201486,121.035,14.5515
4964,Equatorial Guinea,GNQ,1976,941648.0,62288.0,281042,8.7741,3.7523
4965,Eswatini,SWZ,1976,3674992.0,333424.0,523339,31.4659,-26.5225
4966,Ethiopia,ETH,1976,20816176.0,1174729.0,32534428,38.7468,9.02274
4967,Finland,FIN,1976,778159600.0,51198464.0,4725340,24.9525,60.1608
4968,Greece,GRC,1976,511709820.0,42655544.0,9160211,23.7166,37.9792
4969,Guinea,GIN,1976,14216550.0,886688.0,4727031,-13.7,9.51667
5002,Saudi Arabia,SAU,1976,818276740.0,101459590.0,4807936,46.6977,24.6748
5003,Senegal,SEN,1976,24094572.0,1769696.0,5308567,-17.4734,14.7247
5004,Sint Maarten (Dutch part),SXM,1976,31461858.0,2031555.9,9739,,
5005,Slovakia,SVK,1976,1859545600.0,57697750.0,4788513,17.1073,48.1484
5006,Slovenia,SVN,1976,190904900.0,11686013.0,1834356,14.5044,46.0546
5007,Solomon Islands,SLB,1976,692496.0,62288.0,207210,159.949,-9.42676
5008,Somalia,SOM,1976,4162304.0,479984.0,4365815,45.3254,2.07515
5009,South Sudan,SSD,1976,5387691.0,302119.0,3921912,31.6,4.85
5010,Spain,ESP,1976,3367265500.0,197745940.0,36176273,-3.70327,40.4167
5011,Sudan,SDN,1976,61511896.0,3448711.0,14569724,32.5363,15.5932
4980,Lithuania,LTU,1976,599632640.0,32557858.0,3324568,25.2799,54.6896
4981,Luxembourg,LUX,1976,306781980.0,11861830.0,355877,6.1296,49.61
4982,Macao,MAC,1976,3103408.0,252815.98,227391,113.55,22.1667
4983,Madagascar,MDG,1976,17179972.0,992234.0,7976838,45.7167,-20.4667
4984,Malaysia,MYS,1976,323636670.0,23897642.0,11750093,101.684,3.12433
4985,Maldives,MDV,1976,32976.0,10992.0,147539,73.5109,4.1742
5018,Ukraine,UKR,1976,11206259000.0,601509200.0,49120842,30.5038,50.4536
5019,United States,USA,1976,181896580000.0,4748111400.0,221168755,-77.032,38.8895
5020,Uruguay,URY,1976,200068980.0,5887086.0,2891395,-56.0675,-34.8941
5021,Vanuatu,VUT,1976,828064.0,43968.0,103402,168.321,-17.7404
5022,Venezuela,VEN,1976,1832740200.0,57273444.0,13606286,-69.8371,9.08165
5023,Zambia,ZMB,1976,104084660.0,4019392.0,5143847,28.2937,-15.3982
4996,Poland,POL,1976,11795177000.0,398118750.0,34296611,21.02,52.26
4997,Portugal,PRT,1976,514899680.0,22325776.0,9310263,-9.13552,38.7072
4998,Romania,ROU,1976,2844716800.0,174274560.0,21497684,26.0979,44.4479
4999,Russia,RUS,1976,35359404000.0,1899910700.0,135080691,37.6176,55.7558
5000,Rwanda,RWA,1976,1635503.0,267472.0,4745962,30.0587,-1.95325
5001,Samoa,WSM,1976,619216.0,43968.0,157123,-171.752,-13.8314
4842,Bulgaria,BGR,1976,1142808800.0,72964820.0,8759433,23.3238,42.7105
4843,Burkina Faso,BFA,1976,2247176.0,208848.0,6280638,-1.53395,12.3605
5012,Suriname,SUR,1976,24551132.0,1996528.0,388296,-55.1679,5.8232
5013,Tanzania,TZA,1976,34834310.0,2785968.0,16736216,35.7382,-6.17486
5014,Thailand,THA,1976,266104450.0,28564168.0,41896511,100.521,13.7308
5015,Togo,TGO,1976,4248177.0,322432.0,2637801,1.2255,6.1228
5016,Tunisia,TUN,1976,76152970.0,5844832.0,5996993,10.21,36.7899
5017,Turkmenistan,TKM,1976,486384100.0,26327864.0,2558525,58.3794,37.9509
4864,Germany,DEU,1976,52118950000.0,1090840400.0,78364503,13.4115,52.5235
4865,Ghana,GHA,1976,42132772.0,2106800.0,10594918,-0.20795,5.57045
4866,Greenland,GRL,1976,8269648.0,219840.0,49612,-51.7214,64.1836
4867,Grenada,GRD,1976,718144.0,47632.0,97655,-61.7449,12.0653
4836,Bermuda,BMU,1976,5415392.0,468992.0,53232,-64.706,32.3293
4837,Bhutan,BTN,1976,25648.0,3664.0,378499,89.6177,27.5768
4838,Botswana,BWA,1976,941648.0,593568.0,758514,25.9201,-24.6544
4839,Brazil,BRA,1976,2101075300.0,154606980.0,110213353,-47.9292,-15.7801
4840,British Virgin Islands,VGB,1976,234496.0,25648.0,10733,-64.623056,18.431389
4841,Brunei,BRN,1976,96081070.0,6019952.0,163621,114.946,4.94199
4874,Iraq,IRQ,1976,548935800.0,48735490.0,11927652,44.394,33.3302
4875,Ireland,IRL,1976,627037440.0,22293362.0,3228393,-6.26749,53.3441
4876,Israel,ISR,1976,278881900.0,19496744.0,3398266,35.2035,31.7717
4877,Italy,ITA,1976,6568056000.0,365795460.0,55459415,12.4823,41.8955
4878,Japan,JPN,1976,15570211000.0,909555460.0,114502792,139.77,35.67
4879,Jordan,JOR,1976,31382010.0,2944596.0,1958181,35.9263,31.9497
4844,Chile,CHL,1976,751499300.0,24028882.0,10838255,-70.6475,-33.475
4845,China,CHN,1976,17194293000.0,1226421200.0,930372293,116.286,40.0495
4846,Comoros,COM,1976,373728.0,40304.0,297547,43.2418,-11.6986
4847,Congo,COG,1976,11686673.0,1234768.0,1667233,15.2662,-4.2767
4848,Cote d'Ivoire,CIV,1976,36905640.0,3960784.0,7057963,-4.0305,5.332
4849,Croatia,HRV,1976,250925540.0,15425190.0,4571754,15.9614,45.8069
4850,Cuba,CUB,1976,502384480.0,27197066.0,9571240,-82.3667,23.1333
4851,Curacao,CUW,1976,284150270.0,18348160.0,155635,,
4858,Fiji,FJI,1976,8804656.0,482997.0,585544,178.399,-18.1149
4859,France,FRA,1976,21302616000.0,524454600.0,52959120,2.35097,48.8566
4860,French Polynesia,PYF,1976,2693040.0,263808.0,138135,-149.57,-17.535
4830,Afghanistan,AFG,1976,23267452.0,1980859.0,13059861,69.1761,34.5228
4831,Algeria,DZA,1976,329263550.0,39131068.0,16409171,3.05097,36.7397
4832,Aruba,ABW,1976,18880112.0,1219127.0,61292,-70.0167,12.5167
4833,Bahamas,BHS,1976,57915784.0,6457396.0,214517,-77.339,25.0661
4834,Bangladesh,BGD,1976,75873660.0,5555798.0,79855318,90.4113,23.7055
5055,Ethiopia,ETH,1977,21862960.0,1046785.94,33167276,38.7468,9.02274
5054,Eswatini,SWZ,1977,4015744.0,340752.0,540353,31.4659,-26.5225
5053,Estonia,EST,1977,616479940.0,32473404.0,1446571,24.7586,59.4392
5052,Dominica,DMA,1977,417696.0,25648.0,72424,-61.39,15.2976
5051,Denmark,DNK,1977,1828773500.0,61765400.0,5088571,12.5681,55.6763
5050,Democratic Republic of Congo,COD,1977,81733600.0,3476971.0,24229060,15.3222,-4.325
5043,China,CHN,1977,18535125000.0,1340831100.0,943546374,116.286,40.0495
5042,Chile,CHL,1977,774516200.0,23016912.0,11005518,-70.6475,-33.475
5041,Canada,CAN,1977,11554495000.0,407790430.0,23730341,-75.6919,45.4215
5040,Cambodia,KHM,1977,7086135.0,47632.0,5668561,104.874,11.5556
5071,Iraq,IRQ,1977,592565400.0,43629544.0,12331051,44.394,33.3302
5070,Iran,IRN,1977,2520936400.0,163806430.0,35933181,51.4447,35.6878
5069,Iceland,ISL,1977,40612576.0,1902662.0,221842,-21.8952,64.1353
5068,Guinea-Bissau,GNB,1977,1322704.0,102592.0,741796,-15.1804,11.8037
5067,Guinea,GIN,1977,15117894.0,901344.0,4801129,-13.7,9.51667
5066,Guatemala,GTM,1977,50916510.0,3804453.0,6401516,-90.5328,14.6248
5033,Belgium,BEL,1977,7583826400.0,126199330.0,9774018,4.36761,50.8371
5032,Belarus,BLR,1977,1700796800.0,89685520.0,9434946,27.5766,53.9678
5031,Barbados,BRB,1977,8031488.0,589904.0,251630,-59.6105,13.0935
5030,Bahrain,BHR,1977,109784430.0,7463568.0,312825,50.5354,26.1921
5029,Aruba,ABW,1977,19516872.0,636760.0,61532,-70.0167,12.5167
5028,Argentina,ARG,1977,2248540200.0,100705870.0,26701815,-58.4173,-34.6118
5059,France,FRA,1977,21810735000.0,508118880.0,53197133,2.35097,48.8566
5058,Finland,FIN,1977,828296600.0,50136984.0,4738581,24.9525,60.1608
5057,Fiji,FJI,1977,9569283.0,764627.0,597811,178.399,-18.1149
5056,Faroe Islands,FRO,1977,4583664.0,406704.0,41487,-6.91181,61.8926
5087,Morocco,MAR,1977,166626620.0,12624541.0,18014761,-6.8704,33.9905
5086,Mongolia,MNG,1977,55489860.0,4960706.0,1576248,106.937,47.9129
5085,Mexico,MEX,1977,3702146600.0,192337710.0,62308499,-99.1276,19.427
5084,Malta,MLT,1977,13461536.0,802416.0,337169,14.5189,35.9042
5083,Mali,MLI,1977,4087406.0,413473.0,7090985,-7.50034,13.5667
5082,Maldives,MDV,1977,47632.0,14656.0,151943,73.5109,4.1742
5049,Czechia,CZE,1977,5989403000.0,185792430.0,10149369,14.4205,50.0878
5048,Curacao,CUW,1977,293733660.0,9583390.0,155980,,
5047,Cuba,CUB,1977,531758700.0,29374202.0,9648443,-82.3667,23.1333
5046,Croatia,HRV,1977,265918350.0,14992808.0,4590620,15.9614,45.8069
5045,Costa Rica,CRI,1977,28501728.0,2607419.0,2205035,-84.0089,9.63701
5044,Comoros,COM,1977,414032.0,40304.0,307588,43.2418,-11.6986
5075,Kyrgyzstan,KGZ,1977,348744640.0,18343212.0,3514133,74.6057,42.8851
5074,Kuwait,KWT,1977,421108450.0,17201412.0,1258029,47.9824,29.3721
5073,Kenya,KEN,1977,78894220.0,5049444.0,14428824,36.8126,-1.27975
5072,Ireland,IRL,1977,650606140.0,23568720.0,3277756,-6.26749,53.3441
5103,Romania,ROU,1977,3022549500.0,177832510.0,21700176,26.0979,44.4479
5102,Qatar,QAT,1977,131826136.0,9916029.0,225298,51.5082,25.2948
5101,Poland,POL,1977,12213132000.0,417954940.0,34628513,21.02,52.26
5100,Papua New Guinea,PNG,1977,14743936.0,1579184.0,2940331,147.194,-9.47357
5099,Panama,PAN,1977,59408824.0,4587619.0,1821550,-79.5188,8.99427
5098,Palau,PLW,1977,2044512.0,183200.0,12548,134.479,7.34194
5065,Greenland,GRL,1977,8991456.0,721808.0,49776,-51.7214,64.1836
5064,Greece,GRC,1977,558367000.0,46657156.0,9282025,23.7166,37.9792
5063,Ghana,GHA,1977,44829104.0,2696332.0,10911869,-0.20795,5.57045
5062,Gambia,GMB,1977,1073552.0,113584.0,645781,-16.5885,13.4495
5061,Gabon,GAB,1977,41623204.0,6306500.0,693994,9.45162,0.38832
5060,French Polynesia,PYF,1977,2967840.0,274800.0,142321,-149.57,-17.535
5091,Nepal,NPL,1977,4674107.0,336399.0,14499175,85.3157,27.6939
5090,Nauru,NRU,1977,989280.0,113584.0,7184,166.920867,-0.5477
5089,Myanmar,MMR,1977,128596530.0,5165654.0,31355968,95.9562,21.914
5088,Mozambique,MOZ,1977,61543120.0,2706439.0,10224974,32.5713,-25.9664
5119,Trinidad and Tobago,TTO,1977,345853000.0,16159260.0,1079560,-61.4789,10.6596
5118,Thailand,THA,1977,297982080.0,31877632.0,42843973,100.521,13.7308
5117,Tanzania,TZA,1977,36841936.0,2007622.0,17352936,35.7382,-6.17486
5116,Tajikistan,TJK,1977,199318900.0,10526252.0,3653264,68.7864,38.5878
5115,Syria,SYR,1977,137100100.0,14632356.0,8090507,36.3119,33.5146
5114,Sweden,SWE,1977,2593738800.0,85740390.0,8251699,18.0645,59.3327
5081,Malaysia,MYS,1977,346257500.0,22620840.0,12035716,101.684,3.12433
5080,Luxembourg,LUX,1977,317735940.0,10953946.0,358252,6.1296,49.61
5079,Liechtenstein,LIE,1977,1485169.0,152279.0,23994,9.52148,47.1411
5078,Libya,LBY,1977,238431330.0,20198250.0,2881540,13.1072,32.8578
5077,Latvia,LVA,1977,408036100.0,21561938.0,2484605,24.1048,56.9465
5076,Laos,LAO,1977,5155248.0,230832.0,3118926,102.177,18.5826
5107,Senegal,SEN,1977,26331908.0,2237336.0,5439555,-17.4734,14.7247
5106,Saudi Arabia,SAU,1977,936347200.0,118070470.0,5083043,46.6977,24.6748
5105,Saint Lucia,LCA,1977,974624.0,69616.0,114150,-60.9832,14.0
5104,Russia,RUS,1977,37323940000.0,1964533900.0,136040974,37.6176,55.7558
5135,Benin,BEN,1977,5465313.0,296784.0,3623200,2.6323,6.4779
5134,Belize,BLZ,1977,2388928.0,197856.0,135904,-88.7713,17.2534
5133,Bangladesh,BGD,1977,81658420.0,5784754.0,81867267,90.4113,23.7055
5132,Bahamas,BHS,1977,67624470.0,9708689.0,219169,-77.339,25.0661
5131,Azerbaijan,AZE,1977,809697900.0,42796876.0,5937643,49.8932,40.3834
5130,Austria,AUT,1977,2733133800.0,55993692.0,7567332,16.3798,48.2201
5097,Pakistan,PAK,1977,415021570.0,24319874.0,73901831,72.8,30.5167
5096,Norway,NOR,1977,924868860.0,33309498.0,4043259,10.7387,59.9138
5095,North Korea,PRK,1977,1446778400.0,113665180.0,17492797,125.754,39.0319
5094,Nigeria,NGA,1977,497493700.0,50504644.0,67234590,7.48906,9.05804
5093,Nicaragua,NIC,1977,28052092.0,2833110.0,2992532,-86.2734,12.1475
5092,New Caledonia,NCL,1977,36744230.0,2138972.0,144613,166.464,-22.2677
5123,Vanuatu,VUT,1977,879360.0,51296.0,106634,168.321,-17.7404
5122,United Kingdom,GBR,1977,55891560000.0,604361700.0,56175829,-0.126236,51.5002
5121,United Arab Emirates,ARE,1977,253961840.0,38751290.0,710216,54.3705,24.4764
5120,Turkmenistan,TKM,1977,513605800.0,27221696.0,2623946,58.3794,37.9509
5151,Ecuador,ECU,1977,102538220.0,7472201.0,7526826,-78.5243,-0.229498
5150,Dominican Republic,DOM,1977,67143650.0,5598920.0,5315446,-69.8908,18.479
5149,Djibouti,DJI,1977,2612432.0,197856.0,254629,43.1425,11.5806
5148,Cyprus,CYP,1977,34501710.0,2699378.0,667104,33.3736,35.1676
5147,Cote d'Ivoire,CIV,1977,40958024.0,4052384.0,7321955,-4.0305,5.332
5146,Congo,COG,1977,12166657.0,479984.0,1707572,15.2662,-4.2767
5113,Sudan,SDN,1977,65006824.0,3494924.0,15086623,32.5363,15.5932
5112,Spain,ESP,1977,3562094600.0,194829090.0,36551267,-3.70327,40.4167
5111,Slovenia,SVN,1977,202255300.0,11350397.0,1851329,14.5044,46.0546
5110,Slovakia,SVK,1977,1918983200.0,59437460.0,4837710,17.1073,48.1484
5109,Seychelles,SYC,1977,483648.0,84272.0,64117,55.4466,-4.6309
5108,Serbia,SRB,1977,713404300.0,40162580.0,7671486,20.4656,44.8024
5139,Brunei,BRN,1977,102471090.0,6390016.0,169287,114.946,4.94199
